"","state","county1","fps_state","fps_county","state.x","county.x","pop.2000","total","x","commercial","industrial","residential","electricity.prod","onroad","cement","aircraft","unknown","nonroad","transport","other","cbsa.code","metro.division.code","csa.code","cbsa.title","metropolitan.micropolitan.statistical.area","metropolitan.division.title","csa.title","county.county.equivalent","state.name","central.outlying.county","state.y","county.y","name","popestimate2002","LND010190D","county","STCOU","percap","pop_dens"
"3180","WA","Kittitas",53,37,"WA","Kittitas County",33362,5.551633028,NA,0.117266327,0.064752685,0.246002452,0,4.463496975,0,0.111185947,0.279486324,0.269442319,5.123611564,"H1","21260",NA,NA,"Ellensburg, WA","Micropolitan Statistical Area","","","Kittitas County","Washington","Central","WA","Kittitas County","Kittitas County",34370,2333.24,"Kittitas",53037,0.00016152554634856,14.7305892235689
"3181","WA","Klickitat",53,39,"WA","Klickitat County",19161,3.359495609,NA,0.074554923,0.249357182,0.163676171,0,1.927609187,0,0.154248154,0.387731239,0.402318752,2.871907333,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Klickitat County",19381,1904.29,"Klickitat",53039,0.000173339642381714,10.1775464871422
"3182","WA","Lewis",53,41,"WA","Lewis County",68600,41.19034428,NA,0.11025747,0.172799165,0.115260823,37.8437968,2.2663015,0,0.144620711,0.36353084,0.173776972,2.948230023,"H1","16500",NA,500,"Centralia, WA","Micropolitan Statistical Area","","Seattle-Tacoma, WA","Lewis County","Washington","Central","WA","Lewis County","Lewis County",69710,2436.43,"Lewis",53041,0.000590881427054942,28.6115340888103
"3183","WA","Lincoln",53,43,"WA","Lincoln County",10184,8.004071797,NA,0.104681671,0.009222818,0.268853479,0,4.883088362,0,0.258273369,0.649217536,1.830734563,7.621313829,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Lincoln County",10096,2339.74,"Lincoln",53043,0.000792796334885103,4.31500936001436
"3184","WA","Mason",53,45,"WA","Mason County",49405,2.361035371,NA,0.078659745,0.126879561,0.121442729,0,1.273909906,0,0.158834499,0.399259851,0.20204908,2.034053336,"H1","43220",NA,500,"Shelton, WA","Micropolitan Statistical Area","","Seattle-Tacoma, WA","Mason County","Washington","Central","WA","Mason County","Mason County",51008,1051.09,"Mason",53045,4.62875504038582e-05,48.5286702375629
"3185","WA","Okanogan",53,47,"WA","Okanogan County",39564,2.721567382,NA,0.107148976,0.038293751,0.035290684,0,1.725237862,0,0.173589405,0.436349018,0.205657687,2.540833971,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Okanogan County",39186,5315.38,"Okanogan",53047,6.94525438166692e-05,7.37219164010852
"3186","WA","Pacific",53,49,"WA","Pacific County",20984,2.149674388,NA,0.089097304,0.141676328,0.080559666,0,1.577405693,0,0,0,0.260935397,1.83834109,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Pacific County",20778,1223.58,"Pacific",53049,0.000103459158148041,16.9813171186191
"3187","WA","Pend",53,51,"WA","Pend Oreille County",11732,2.601821625,NA,0.067504402,0.121132695,0.03540456,0,1.927354175,0,0.024707206,0.062106149,0.363612437,2.377779967,"H1","44060",NA,518,"Spokane-Spokane Valley, WA","Metropolitan Statistical Area","","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","Pend Oreille County","Washington","Outlying","WA","Pend Oreille County","Pend Oreille County",12008,1425.34,"Pend Oreille",53051,0.000216674019403731,8.42465657316851
"3188","WA","Pierce",53,53,"WA","Pierce County",700820,2.119539626,NA,0.134861548,0.18035053,0.214445427,0.0360826,1.296024637,0,0.030035255,0.075499155,0.152240473,1.55379952,"H1","42660",45104,500,"Seattle-Tacoma-Bellevue, WA","Metropolitan Statistical Area","Tacoma-Lakewood, WA","Seattle-Tacoma, WA","Pierce County","Washington","Central","WA","Pierce County","Pierce County",732282,1806.67,"Pierce",53053,2.89443086952841e-06,405.321392395955
"3189","WA","San",53,55,"WA","San Juan County",14077,6.391232612,NA,0.113665151,0.041483951,0.166836813,0,0.354399555,0,1.410190593,3.544774828,0.75988172,6.069246697,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"San Juan County",14565,621.09,"San Juan",53055,0.000438807594370065,23.450707626914
"3190","WA","Skagit",53,57,"WA","Skagit County",102979,13.69071914,NA,0.268852368,10.60883269,0.333537092,0.070221131,1.754540253,0,0.135977203,0.3418038,0.176954609,2.409275864,"H1","34580",NA,500,"Mount Vernon-Anacortes, WA","Metropolitan Statistical Area","","Seattle-Tacoma, WA","Skagit County","Washington","Central","WA","Skagit County","Skagit County",106906,1920.49,"Skagit",53057,0.00012806315024414,55.6660019057636
"3191","WA","Skamania",53,59,"WA","Skamania County",9872,2.190460919,NA,0.039634235,0.107966631,0.11354145,0,1.450597125,0,0,0,0.478721479,1.929318604,"H1","38900",NA,440,"Portland-Vancouver-Hillsboro, OR-WA","Metropolitan Statistical Area","","Portland-Vancouver-Salem, OR-WA","Skamania County","Washington","Outlying","WA","Skamania County","Skamania County",10049,1683.95,"Skamania",53059,0.000217977999701463,5.96751685026277
"3192","WA","Snohomish",53,61,"WA","Snohomish County",606024,2.488597158,NA,0.129898905,0.409474593,0.211345998,5.60914e-05,1.29945622,0,0.086499554,0.217432608,0.134433187,1.737821569,"H1","42660",42644,500,"Seattle-Tacoma-Bellevue, WA","Metropolitan Statistical Area","Seattle-Bellevue-Everett, WA","Seattle-Tacoma, WA","Snohomish County","Washington","Central","WA","Snohomish County","Snohomish County",633947,2196.53,"Snohomish",53061,3.9255602723887e-06,288.6129486053
"3193","WA","Spokane",53,63,"WA","Spokane County",417939,2.363462594,NA,0.197891963,0.283189375,0.339633561,0,1.185211675,0,0.068140281,0.171283186,0.118112553,1.542747695,"H1","44060",NA,518,"Spokane-Spokane Valley, WA","Metropolitan Statistical Area","","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","Spokane County","Washington","Central","WA","Spokane County","Spokane County",427506,1780.82,"Spokane",53063,5.52848987850463e-06,240.061320066037
"3194","WA","Stevens",53,65,"WA","Stevens County",40066,2.510359322,NA,0.073993028,0.172294351,0.203801257,0.000496948,1.521936804,0,0.072195326,0.181476354,0.284165253,2.059773737,"H1","44060",NA,518,"Spokane-Spokane Valley, WA","Metropolitan Statistical Area","","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","Stevens County","Washington","Outlying","WA","Stevens County","Stevens County",40556,2540.66,"Stevens",53065,6.18985926126837e-05,15.9627813245377
"3195","WA","Thurston",53,67,"WA","Thurston County",207355,2.241258435,NA,0.133446201,0.064066714,0.253801882,0,1.504500729,0,0.043968134,0.110522032,0.130952742,1.789943638,"H1","36500",NA,500,"Olympia-Tumwater, WA","Metropolitan Statistical Area","","Seattle-Tacoma, WA","Thurston County","Washington","Central","WA","Thurston County","Thurston County",217641,773.68,"Thurston",53067,1.02979605634968e-05,281.306224795781
"3196","WA","Wahkiakum",53,69,"WA","Wahkiakum County",3824,2.358599887,NA,0.059348143,0.052951191,0.11926921,0,1.859496011,0,0,0,0.267535332,2.127031344,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Wahkiakum County",3793,286.7,"Wahkiakum",53069,0.000621829656472449,13.2298569933729
"3197","WA","Walla",53,71,"WA","Walla Walla County",55180,3.548468516,NA,0.161727064,1.313592232,0.247653747,0,1.196458072,0,0.090944637,0.228606179,0.309486585,1.825495474,"H1","47460",NA,NA,"Walla Walla, WA","Metropolitan Statistical Area","","","Walla Walla County","Washington","Central","WA","Walla Walla County","Walla Walla County",56149,1299.23,"Walla Walla",53071,6.31973590981139e-05,43.2171363038107
"3198","WA","Whatcom",53,73,"WA","Whatcom County",166814,4.41882489,NA,0.221501742,2.236467542,0.352533807,0,1.204779282,0,0.065242956,0.164000185,0.174299377,1.6083218,"H1","13380",NA,NA,"Bellingham, WA","Metropolitan Statistical Area","","","Whatcom County","Washington","Central","WA","Whatcom County","Whatcom County",174362,2503.64,"Whatcom",53073,2.53428206260538e-05,69.6433992107492
"3199","WA","Whitman",53,75,"WA","Whitman County",40740,3.748165043,NA,0.095932923,0.062127318,0.231994314,0,1.540883415,0,0.309578736,0.778183273,0.729465063,3.358110488,"H1","39420",NA,446,"Pullman, WA","Micropolitan Statistical Area","","Pullman-Moscow, WA-ID","Whitman County","Washington","Central","WA","Whitman County","Whitman County",40631,2177.61,"Whitman",53075,9.22488996825084e-05,18.6585293050638
"3200","WA","Yakima",53,77,"WA","Yakima County",222581,1.920533203,NA,0.124232857,0.171657337,0.172782889,0,1.166735121,0,0.046607629,0.117156884,0.121360487,1.45186012,"H1","49420",NA,NA,"Yakima, WA","Metropolitan Statistical Area","","","Yakima County","Washington","Central","WA","Yakima County","Yakima County",224823,4311.78,"Yakima",53077,8.54242316400012e-06,52.1415749412076
"3201","WI","Adams",55,1,"WI","Adams County",18643,4.004049447,NA,0.141556965,0.221228464,0.632150096,0,2.357739766,0,0.041253963,0.103699469,0.506420723,3.009113922,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Adams County",20515,688.57,"Adams",55001,0.000195176673019742,29.7936302772412
"3202","WI","Ashland",55,3,"WI","Ashland County",16866,9.671581687,NA,0.373809793,0.21223742,0.514046611,6.253581346,1.399008832,0,0.135534407,0.34069089,0.442672389,2.317906518,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Ashland County",16827,2294.11,"Ashland",55003,0.000574765655613003,7.33487060341483
"3203","WI","Barron",55,5,"WI","Barron County",44963,3.581506397,NA,0.30224538,0.38667657,0.536983217,0,1.742750116,0,0.085040283,0.213764413,0.314046418,2.355601229,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Barron County",45436,890.08,"Barron",55005,7.88253014569944e-05,51.0470968901672
"3204","WI","Bayfield",55,7,"WI","Bayfield County",15013,8.551739062,NA,4.663494679,0.021623566,0.586087291,0,2.164224056,0,0.090862152,0.228398732,0.797048587,3.280533527,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Bayfield County",15161,2041.75,"Bayfield",55007,0.000564061675483148,7.42549283702706
"3205","WI","Brown",55,9,"WI","Brown County",226778,8.280566184,NA,0.466128214,1.927037405,0.482325062,3.583635469,1.467032248,0,0.050526559,0.127007848,0.176873378,1.821440034,"H1","24580",NA,267,"Green Bay, WI","Metropolitan Statistical Area","","Green Bay-Shawano, WI","Brown County","Wisconsin","Central","WI","Brown County","Brown County",232185,615.47,"Brown",55009,3.56636569287422e-05,377.2482818009
"3206","WI","Buffalo",55,11,"WI","Buffalo County",13804,61.79589409,NA,0.189378802,0.172568157,0.606016853,57.97100545,2.130522962,0,0,0,0.726401866,2.856924829,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Buffalo County",13726,709.63,"Buffalo",55011,0.00450210506265482,19.3424742471429
"3207","WI","Burnett",55,13,"WI","Burnett County",15674,4.085288991,NA,0.209053516,0.161910557,0.593454132,0,2.186959737,0,0.102523682,0.257712348,0.57367502,3.120870786,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Burnett County",15999,880.44,"Burnett",55013,0.000255346521095068,18.1715960201717
"3208","WI","Calumet",55,15,"WI","Calumet County",40631,2.944715212,NA,0.180340976,0.367617509,0.524526844,0,1.440003738,0,0.022291564,0.056033954,0.353900627,1.872229883,"H1","11540",NA,118,"Appleton, WI","Metropolitan Statistical Area","","Appleton-Oshkosh-Neenah, WI","Calumet County","Wisconsin","Central","WI","Calumet County","Calumet County",42365,397.06,"Calumet",55015,6.95082075298006e-05,106.696720898605
"3209","WI","Chippewa",55,17,"WI","Chippewa County",55195,3.992954385,NA,0.527714658,0.442427796,0.553888646,0.060698313,1.630694096,0,0.139320583,0.350208021,0.288002272,2.408224973,"H1","20740",NA,232,"Eau Claire, WI","Metropolitan Statistical Area","","Eau Claire-Menomonie, WI","Chippewa County","Wisconsin","Central","WI","Chippewa County","Chippewa County",56076,1041.36,"Chippewa",55017,7.120611999786e-05,53.8488130905739
"3210","WI","Clark",55,19,"WI","Clark County",33557,3.621198286,NA,0.167614574,0.419517104,0.499155076,0,2.013925525,0,0.039390089,0.09901427,0.38258165,2.534911533,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Clark County",33826,1219.14,"Clark",55019,0.000107053694968368,27.745788014502
"3211","WI","Columbia",55,21,"WI","Columbia County",52468,41.19957751,NA,0.548087745,0.159706864,0.537117984,36.80416072,2.790077273,0,0.010884498,0.027360226,0.3221822,3.150504198,"H1","31540",NA,357,"Madison, WI","Metropolitan Statistical Area","","Madison-Janesville-Beloit, WI","Columbia County","Wisconsin","Outlying","WI","Columbia County","Columbia County",53374,795.78,"Columbia",55021,0.000771903501892307,67.071301113373
"3212","WI","Crawford",55,23,"WI","Crawford County",17243,3.526260027,NA,0.29728651,0.390755519,0.504997231,0,1.519959237,0,0.084090765,0.2113776,0.517793165,2.333220768,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Crawford County",16897,599.29,"Crawford",55023,0.000208691485293247,28.1950307864306
"3213","WI","Dane",55,25,"WI","Dane County",426526,3.540658462,NA,0.557552422,0.282357088,0.467763745,0.425943287,1.349273404,0,0.068228727,0.17150551,0.218034278,1.80704192,"H1","31540",NA,357,"Madison, WI","Metropolitan Statistical Area","","Madison-Janesville-Beloit, WI","Dane County","Wisconsin","Central","WI","Dane County","Dane County",443110,1238.43,"Dane",55025,7.99047293448579e-06,357.799794901609
"3214","WI","Dodge",55,27,"WI","Dodge County",85897,3.715074318,NA,0.304996364,0.996038696,0.497953808,0,1.440887303,0,0.067735032,0.170264594,0.237198522,1.916085451,"H1","13180",NA,376,"Beaver Dam, WI","Micropolitan Statistical Area","","Milwaukee-Racine-Waukesha, WI","Dodge County","Wisconsin","Central","WI","Dodge County","Dodge County",86820,907.08,"Dodge",55027,4.27905357982032e-05,95.7137187458658
"3215","WI","Door",55,29,"WI","Door County",27961,4.114827654,NA,0.350194708,0.194822749,0.628087647,0,1.650052097,0,0.206738314,0.519674711,0.565257429,2.94172255,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Door County",28101,2369.94,"Door",55029,0.000146429936799402,11.8572622091699
"3216","WI","Douglas",55,31,"WI","Douglas County",43287,8.854874069,NA,0.348003142,6.107512356,0.597750775,4.72264e-05,1.428408141,0,0.050237702,0.126281732,0.196632995,1.80156057,"H1","20260",NA,NA,"Duluth, MN-WI","Metropolitan Statistical Area","","","Douglas County","Wisconsin","Central","WI","Douglas County","Douglas County",43738,1480.03,"Douglas",55031,0.000202452651447254,29.5521036735742
"3217","WI","Dunn",55,33,"WI","Dunn County",39858,4.14193806,NA,0.291803601,0.235539676,0.475793239,0,2.62142701,0,0.058540842,0.147153286,0.311680406,3.138801544,"H1","32860",NA,232,"Menomonie, WI","Micropolitan Statistical Area","","Eau Claire-Menomonie, WI","Dunn County","Wisconsin","Central","WI","Dunn County","Dunn County",40695,863.96,"Dunn",55033,0.000101780023590122,47.102875133108
"3218","WI","Eau",55,35,"WI","Eau Claire County",93142,3.492486484,NA,0.497613661,0.345073666,0.492538657,0,1.997290207,0,0,0,0.159970293,2.1572605,"H1","20740",NA,232,"Eau Claire, WI","Metropolitan Statistical Area","","Eau Claire-Menomonie, WI","Eau Claire County","Wisconsin","Central","WI","Eau Claire County","Eau Claire County",94219,645.31,"Eau Claire",55035,3.70677515575415e-05,146.005795664099
"3219","WI","Florence",55,37,"WI","Florence County",5088,4.928189817,NA,0.158057108,0.090076194,0.57872356,0,2.119411676,0,0,0,1.981921278,4.101332955,"H1","27020",NA,NA,"Iron Mountain, MI-WI","Micropolitan Statistical Area","","","Florence County","Wisconsin","Outlying","WI","Florence County","Florence County",5032,497.52,"Florence",55037,0.000979369995429253,10.1141662646728
"3220","WI","Fond",55,39,"WI","Fond du Lac County",97296,3.125739533,NA,0.404872845,0.367273899,0.532139951,0.187045239,1.115324172,0,0.079824886,0.200654574,0.238603966,1.634407598,"H1","22540",NA,NA,"Fond du Lac, WI","Metropolitan Statistical Area","","","Fond du Lac County","Wisconsin","Central","WI","Fond du Lac County","Fond du Lac County",97809,765.87,"Fond du Lac",55039,3.19575860401395e-05,127.709663519919
"3221","WI","Forest",55,41,"WI","Forest County",10024,4.107409127,NA,0.261264612,0.13901476,0.563247739,0,2.139845732,0,0.052870879,0.132900971,0.818264434,3.143882016,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Forest County",10011,1046.49,"Forest",55041,0.000410289594146439,9.56626436946364
"3222","WI","Grant",55,43,"WI","Grant County",49597,10.42744328,NA,0.257371001,0.249118067,0.534579851,7.171688105,1.583484305,0,0.082126739,0.206440697,0.342634514,2.214686255,"H1","38420",NA,NA,"Platteville, WI","Micropolitan Statistical Area","","","Grant County","Wisconsin","Central","WI","Grant County","Grant County",49320,1183.44,"Grant",55043,0.000211424235198702,41.6751166092071
"3223","WI","Green",55,47,"WI","Green Lake County",19105,3.424951238,NA,0.251745177,0.417066119,0.561347923,0,1.739399751,0,0,0,0.455392268,2.194792019,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Green Lake County",19062,584.62,"Green",55045,0.000179674285909139,32.6057952174062
"3224","WI","Green",55,47,"WI","Green Lake County",19105,3.424951238,NA,0.251745177,0.417066119,0.561347923,0,1.739399751,0,0,0,0.455392268,2.194792019,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Green Lake County",19062,380.46,"Green Lake",55047,0.000179674285909139,50.102507490932
"3225","WI","Green",55,45,"WI","Green County",33647,4.225756244,NA,0.536849941,1.014268711,0.59956807,0,1.519071025,0,0.060185005,0.151286155,0.344527338,2.075069523,"H1","31540",NA,357,"Madison, WI","Metropolitan Statistical Area","","Madison-Janesville-Beloit, WI","Green County","Wisconsin","Outlying","WI","Green County","Green County",34081,584.62,"Green",55045,0.000123991556703148,58.2959871369437
"3226","WI","Green",55,45,"WI","Green County",33647,4.225756244,NA,0.536849941,1.014268711,0.59956807,0,1.519071025,0,0.060185005,0.151286155,0.344527338,2.075069523,"H1","31540",NA,357,"Madison, WI","Metropolitan Statistical Area","","Madison-Janesville-Beloit, WI","Green County","Wisconsin","Outlying","WI","Green County","Green County",34081,380.46,"Green Lake",55047,0.000123991556703148,89.578405088577
"3227","WI","Iowa",55,49,"WI","Iowa County",22780,3.437434766,NA,0.413243645,0.03571098,0.577783184,0,1.827613647,0,0.057035477,0.143369222,0.382678612,2.410696957,"H1","31540",NA,357,"Madison, WI","Metropolitan Statistical Area","","Madison-Janesville-Beloit, WI","Iowa County","Wisconsin","Outlying","WI","Iowa County","Iowa County",23119,768.16,"Iowa",55049,0.000148684405294347,30.0965944594876
"3228","WI","Iron",55,51,"WI","Iron County",6861,4.233383146,NA,0.234864981,0.198246176,0.678157382,0,1.627809864,0,0,0,1.494304745,3.122114608,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Iron County",6828,919.29,"Iron",55051,0.000620003389865261,7.42747120060046
"3229","WI","Jackson",55,53,"WI","Jackson County",19100,7.579921433,NA,0.414562617,0.050433144,0.531441965,0,5.91344892,0,0.070907113,0.178238072,0.420889602,6.583483707,"H1",NA,NA,NA,NA,"Non-MSA",NA,NA,NA,NA,NA,NA,NA,"Jackson County",19400,1000.08,"Jackson",55053,0.000390717599639175,19.3984481241501
"3230","WI","Jefferson",55,55,"WI","Jefferson County",74021,5.363425774,NA,0.29067196,0.621955364,0.50171387,1.285428193,1.915173933,0,0.136272012,0.342544889,0.269665553,2.663656387,"H1","48020",NA,376,"Watertown-Fort Atkinson, WI","Micropolitan Statistical Area","","Milwaukee-Racine-Waukesha, WI","Jefferson County","Wisconsin","Central","WI","Jefferson County","Jefferson County",75179,582.8,"Jefferson",55055,7.13420739036167e-05,128.99622512011
